FINAL DAY	DÍA FINAL
Claim the offer now	Reclama la oferta ahora
See how this offer helped one of our members:	Ve cómo esta oferta ayudó a uno de nuestros miembros
Amy needed to get her cholesterol levels checked. With HealthTap’s new partnership with Quest Diagnostics, a doctor orders a lipid panel for her. Amy visits the nearest lab test center	Amy necesitaba revisar sus niveles de colesterol. Con la nueva colaboracióm de HealthTap con Quest Diagnostics, un doctor ordena un perfil lípido para ella. Amy visita su centro de análisis de laboratorio más cercano
(2,200 available in the U.S.).	(2,200 disponibles en EE.UU.).
When HealthTap receives her results, Amy sees Dr. Alder again online. He reviews the results and her medical history, then prescribes Statin, which she picks up at her local pharmacy that afternoon before her hiking trip.	Cuando HealthTap recibe sus resultados, Amy ve al Dr. Alder de nuevo en línea. Él revisa los resultados y su historial médico, entonces receta Stati, que ella recoge en su farmacia loca esa tarde antes de su viaje de senderismo.
You too can get lab tests ordered and reviewed by U.S. doctors online!	¡Tú también puedes obtener pruebas de laboratorio ordenadas y revisadas por doctores americanos en línea!
Limited-time offer–Buy 1, get 1 Free!	Oferta de tiempo limitado—Compra 1 obtén 1 Gratis!
2 days left	quedan 2 días
With advice and support from a caring doctor you can achieve all your health goals. See how this offer helped one of our members:	Con el consejo y apoyo de doctores atentos puedes lograr todas tus metas de salud. Ve cómo esta oferta ayudó a uno de nuestros miembros
Steve needed help managing his stress. After finding a useful tip by Dr. Anderson on HealthTap, he decides to see her online.	Seteve necesitaba manejar su estrés. Después de encontrar un útil tip de la  Dra. Anderson en HealthTap, decidió verla en línea.
Dr. Anderson reviews Steve’s medical history, they have a virtual consultation, and she creates a personalized checklist for him to follow.	Dra. Anderson revisa el historial médico de Steve, tienen una consulta virtual, y ella crea un listado personalizado para que él lo siga.
Thanks to Dr. Anderson’s specific action plan and HealthTap’s useful and timely push reminders, Steve feels more relaxed and learns to manage his stress.	Gracias al plan de acción específico de la Dra. Anderson y los útiles y oportunos recordatorios push de HealthTap, Stece se siente más relajado y aprende a manejar su estrés.
What health goal do you want to achieve? Let HealthTap doctors help you too!	¿Qué meta de salud quieres lograr? ¡Deja que los doctores HealthTap te ayuden!
Back by popular demand–BUY 1, GET 1 FREE!	Atrás por demanda popular —Compra 1 obtén 1 Gratis!
3 days left	quedan 3 días
Get the offer now	Obtén la oferta ahora
Who ever thought you could see your doctor at the airport and pick up the prescription during your layover?	¿Quién pensó alguna ves que verías a un doctor en el aeropuerto y recogerías la prescripción durante tu espera?
Jenny, mother of 3, was so relieved that Dr. Thompson could provide real-time advice about her son’s ear ache—he only had swimmer's ear and was prescribed Cortisporin Otic Solution (ear drops) that could be picked up during their 4 hour layover in LA.	Jenny, madre de 3, estuvo aliviada que Dr. Thompson pudiera brindarle consejo en tiempo real acerca del dolor de oído de su hijo— él sólo tenía oído de nadador y le recetó Cortisporin Otic Solution (gotas para los oídos) que pudo recoger durante su espera de 4 horas en LA.
You too can benefit from having a doctor at your fingertips anywhere, anytime.	Tú también puedes beneficiarte de tener un doctor al alcance de tu mano, donde sea, cuando sea.
BUY 1, GET 1 FREE!	COMPRA 1 OBTÉN 1 GRATIS!
4 days left	quedan 4 días
Claim this offer now	Reclama la oferta ahora
See how this offer helped one of our members Alex, and how it can also help and benefit you:	Mira cómo esta oferta ayudó a uno de nuestros miembros, Alex, y cómo también puede ayudarte a beneficiarte:
Alex was on a camping trip and noticed a rash on his leg. He used HealthTap Concierge to get fast, expert advice from a doctor.	Alex estaba en un viaje de campamento y notó un salpullido en su pierna. Usó HealthTap Concierge para obtener consejo rápido y experto de un doctor.
In minutes, he was connected to Dr. Carson who informed him it was a poison oak reaction and advised to wash any exposed areas.	En minutos, estaba conectado con Dr. Carson quien le informó que era una reacción a roble venenoso y le recomendó lavar cualquier área expuesta.
Based on his previous reactions, she prescribed a topical steroid, sent it to a pharmacy nearby, and was ready to pick up within a few hours.	Basado en sus recciones previas, le recetó un esteroide tópico, lo envió a la farmacia cercana, y estaba listo para recogerse dentro de una cuantas horas.
Three days later, Alex’s rash was almost completely healed thanks to the fast care from Dr. Carson.	Tres días después, el salpullido de Alex estaba casi completamente sanado gracias a la rápida atención de Dr. Carson.
Don’t miss out on this amazing deal–buy one doctor consult, get another for FREE!	No te pierdas esta increíble oferta-combra una consulta médica, y obtén otra GRATIS!
I've found a great way for us to stay connected between visits.	Encontré una gran forma para que estemos conectados entre visitas.
HealthTap is a free web and mobile service that allows you to ask health questions, receive daily health tips, and browse helpful information.	HealthTap es una servicio móvil y web que te permite hacer preguntas de salud, recibir tips de salud diarios, y buscar información útil.
As your doctor, I have added you to my patient directory on HealthTap. By adding you to this list, your Health Profile will be visible to me. At any time, you can remove me as ‘Your doctor’ on my	Como tu doctor, te he añadido a mi Directorio de Pacientes en HealthTap. Al agregarte a esta lista, tu Perfil de Salud estará visible para mi. En cualquier momento, me puedes remover como ‘Tu Doctor’ en mi
page.	página.
I encourage you sign up for free and connect with me on HealthTap today.	Te animo a registrarte gratis y conectar conmigo en HealthTap hoy.
I'm excited to share with you a great free health app that I really like.	Estoy emocionao de compartir contigo una gran aplicación gratuita que me gusta mucho.
HealthTap provides you with answers tips and health information from tens of thousands of U.S. doctors – all for free! You can access it anytime, anywhere from your mobile phone or computer.	HealthTap te brinda respuestas tip e información de salud de decenas de miles de doctores de EE.UU. - ¡todo gratis! A la que puedes acceder en cualquier momento, desde donde se desde tu teléfono móvil o computadora.
Check it out today!	¡Revísalo hoy!
You can now easily gain Free access to trusted health information 24/7 online and connect with me in a private, HIPAA-secure environment on HealthTap. I'm confident that you will really enjoy having healthcare at your fingertips!	Ahora puedes tener fácilmente acceso Gratuito a información de salud confiable 24/7 en línea y conectarte conmigo en un ambiente privado y seguro según HIPAA en HealthTap. ¡Confío que realmente disfrutarás tener antención a la salud al alcance de tus manos!
